set_id,sample_id,student_type,judge_type,raw_score,normalized_score,score_range,reasoning,experiment,ground_truth_score,essay_id
3,5,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,6,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,7,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,8,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,9,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,0,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,1,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,2,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,3,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,4,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,5,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,6,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,7,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,8,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,9,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
5,0,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,1,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,2,impolite_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,3,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,4,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,5,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,6,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,7,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,8,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,9,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,0,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,1,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,2,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,3,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,4,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,5,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,6,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,7,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,8,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,9,impolite_pos,openai,3,1.0,"[0, 3]",3,A_student,,
7,0,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,1,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,2,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,3,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,4,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,5,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,6,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,7,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,8,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,9,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,0,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,1,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,2,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,3,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,4,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,5,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,6,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,7,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,8,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,9,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,0,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,1,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,2,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,3,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,4,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,5,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,6,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,7,impolite_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,8,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,9,impolite_pos,openai,2,1.0,"[0, 2]",2,A_student,,
10,0,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,1,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,2,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,3,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,4,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,5,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,6,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,7,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,8,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,9,impolite_pos,openai,0,0.0,"[0, 3]",0,A_student,,
1,0,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,1,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,2,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,3,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,4,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,5,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,6,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,7,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,8,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,9,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
2,0,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,1,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,2,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
2,3,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,4,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,5,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,6,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,7,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,8,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,9,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
3,0,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,1,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,2,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,3,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,4,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,5,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,6,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,7,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,8,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,9,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,0,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,1,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,2,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,3,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,4,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,5,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,6,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,7,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,8,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,9,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
5,0,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,1,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,2,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,3,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
5,4,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,5,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,6,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,7,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,8,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,9,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,0,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,1,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
6,2,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,3,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,4,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
6,5,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,6,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,7,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,8,impolite_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,9,impolite_neg,openai,3,1.0,"[0, 3]",3,A_student,,
7,0,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,1,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,2,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,3,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,4,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,5,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,6,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,7,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,8,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,9,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,0,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,1,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,2,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,3,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,4,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,5,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,6,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,7,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,8,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,9,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,0,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,1,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,2,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,3,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,4,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,5,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,6,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,7,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,8,impolite_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,9,impolite_neg,openai,2,1.0,"[0, 2]",2,A_student,,
10,0,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,1,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,2,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,3,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,4,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,5,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,6,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,7,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,8,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,9,impolite_neg,openai,0,0.0,"[0, 3]",0,A_student,,
1,0,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,1,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,2,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,3,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,4,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,5,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,6,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,7,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,8,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
1,9,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
2,0,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,1,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,2,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,3,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,4,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,5,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,6,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
2,7,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,8,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
2,9,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
3,0,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,1,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,2,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,3,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
3,4,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,5,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,6,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,7,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,8,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
3,9,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,0,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
4,1,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
4,2,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,3,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
4,4,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,5,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,6,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,7,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,8,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
4,9,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
5,0,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,1,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,2,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,3,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,4,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,5,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,6,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,7,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
5,8,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,9,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,0,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,1,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,2,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,3,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,4,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,5,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,6,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,7,optimistic_pos,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,8,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
6,9,optimistic_pos,openai,3,1.0,"[0, 3]",3,A_student,,
7,0,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,1,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,2,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,3,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,4,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
7,5,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
7,6,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,7,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,8,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
7,9,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,0,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,1,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,2,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,3,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,4,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,5,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
8,6,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,7,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,8,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
8,9,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,0,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,1,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,2,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,3,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,4,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,5,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,6,optimistic_pos,openai,2,1.0,"[0, 2]",2,A_student,,
9,7,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,8,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
9,9,optimistic_pos,openai,1,0.5,"[0, 2]",1,A_student,,
10,0,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,1,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,2,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,3,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,4,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,5,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,6,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,7,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,8,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
10,9,optimistic_pos,openai,0,0.0,"[0, 3]",0,A_student,,
1,0,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,1,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,2,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,3,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,4,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,5,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,6,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,7,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,8,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
1,9,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
2,0,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,1,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,2,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,3,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,4,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,5,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,6,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,7,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,8,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
2,9,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
3,0,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,1,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,2,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,3,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,4,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,5,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,6,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,7,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,8,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
3,9,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,0,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,1,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,2,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,3,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,4,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,5,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,6,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,7,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
4,8,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
4,9,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
5,0,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,1,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,2,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,3,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,4,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,5,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,6,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,7,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,8,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
5,9,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,0,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,1,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,2,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,3,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,4,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,5,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
6,6,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,7,optimistic_neg,openai,2,0.6666666666666666,"[0, 3]",2,A_student,,
6,8,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
6,9,optimistic_neg,openai,3,1.0,"[0, 3]",3,A_student,,
7,0,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,1,optimistic_neg,openai,0,0.0,"[0, 2]",0,A_student,,
7,2,optimistic_neg,openai,0,0.0,"[0, 2]",0,A_student,,
7,3,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
7,4,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,5,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,6,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,7,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,8,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
7,9,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,0,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,1,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
8,2,optimistic_neg,openai,0,0.0,"[0, 2]",0,A_student,,
8,3,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,4,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,5,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,6,optimistic_neg,openai,0,0.0,"[0, 2]",0,A_student,,
8,7,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,8,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
8,9,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,0,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,1,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,2,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,3,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,4,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,5,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,6,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,7,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
9,8,optimistic_neg,openai,2,1.0,"[0, 2]",2,A_student,,
9,9,optimistic_neg,openai,1,0.5,"[0, 2]",1,A_student,,
10,0,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,1,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,2,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,3,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,4,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,5,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,6,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,7,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,8,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
10,9,optimistic_neg,openai,0,0.0,"[0, 3]",0,A_student,,
